CLIENTNUM,Attrition_Flag (Customer turnover),Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Utilization_Ratio,loanProbability,Loan
789212883,Attrited Customer,30,F,1,Uneducated,Divorced,Less than $40K,Blue,19,1,2,1644,0,0%,0.2661295881854397,0
711341433,Existing Customer,34,F,2,Graduate,Single,Unknown,Blue,24,3,3,3095,2010,65%,0.3680362525808164,1
720235608,Existing Customer,60,F,0,Graduate,Unknown,Less than $40K,Blue,36,3,1,3828,0,0%,0.14712098976697688,0
716890533,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,36,2,2,2182,1722,79%,0.3389916684219976,0
708491508,Existing Customer,51,M,2,Unknown,Single,$60K - $80K,Blue,42,3,2,13906,1430,10%,0.5391501285903042,1
718542858,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,36,3,2,10588,994,9%,0.7315452901579492,1
717750858,Existing Customer,32,F,2,Post-Graduate,Single,Less than $40K,Blue,16,3,2,2973,2446,82%,0.38329733824651613,1
712450008,Attrited Customer,50,F,2,Post-Graduate,Married,Unknown,Blue,36,2,4,4045,0,0%,0.5580030878703638,1
827628408,Existing Customer,40,M,4,Graduate,Married,$80K - $120K,Blue,36,3,2,2165,1465,68%,0.5334762547082559,1
713492583,Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,29,2,2,5845,0,0%,0.37851819212522997,0
718054833,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,37,3,4,15341,1016,7%,0.5532576897630044,1
788770908,Existing Customer,45,M,4,College,Married,$60K - $80K,Blue,26,2,2,3035,1498,49%,0.6607790502702638,1
710175783,Existing Customer,45,F,3,High School,Single,Unknown,Blue,25,2,1,1986,1042,53%,0.3760722701923154,1
715429608,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,37,3,1,4602,1517,33%,0.5184023643508124,1
714058308,Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,36,3,4,2689,2384,89%,0.587690172,1
717965808,Existing Customer,65,M,0,Unknown,Single,$40K - $60K,Blue,54,1,4,9383,829,9%,0.27215496768191605,1
709265208,Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,37,3,2,1438.3,780,54%,0.4321777817251138,0
713114133,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,23,2,3,1443,0,0%,0.2882825777381873,0
721349883,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,39,2,1,2847,2082,73%,0.43299898421031147,0
758965158,Existing Customer,44,M,5,High School,Single,$80K - $120K,Blue,37,2,3,15638,1729,11%,0.826820512,1
749722908,Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,36,3,2,10700,1346,13%,0.6771933933235235,1
709495833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,36,2,4,1438.3,0,0%,0.3256405053403781,1
717575958,Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,41,3,3,1694,479,28%,0.5692522062890303,1
714406158,Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,36,3,6,7939,0,0%,0.45749273525811324,0
767243208,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,35,2,2,2555,1587,62%,0.36827610545115735,0
711515433,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,36,1,2,2850,2517,88%,0.2908924853173245,1
720190908,Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,51,2,4,8973,1300,15%,0.46014515386187094,1
818814933,Existing Customer,58,F,1,Unknown,Single,$40K - $60K,Blue,53,3,1,6960,1536,22%,0.2395162616183296,0
719794383,Existing Customer,60,F,2,College,Married,Less than $40K,Blue,41,2,2,4167,0,0%,0.46799502728537534,1
709766808,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,36,3,2,5099,1178,23%,0.3831451875254671,1
709666908,Existing Customer,42,F,4,Graduate,Divorced,Unknown,Blue,36,3,1,2782,1782,64%,0.43865798859229693,1
794653983,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,27,1,4,1480,1017,69%,0.39644921327993404,0
716593533,Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,45,1,3,5070,0,0%,0.35440975707437916,0
714113658,Existing Customer,52,M,2,Unknown,Single,$80K - $120K,Blue,41,3,1,2757,1425,52%,0.30021828127418754,0
708776658,Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,43,3,2,5774,1519,26%,0.5345981832240728,0
712225008,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,44,6,3,6054,1103,18%,0.5237048647303828,1
787450758,Existing Customer,57,M,1,Unknown,Single,$60K - $80K,Blue,43,3,1,19090,0,0%,0.4881168393428992,0
789099783,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,31,3,3,2069,839,41%,0.4447430882930919,0
711751533,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,37,1,3,2447,1973,81%,0.5001557530588798,1
708367908,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,47,1,2,3022,1627,54%,0.34312822810927396,1
714951858,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,36,1,3,4473,0,0%,0.383302445,1
720436008,Existing Customer,54,F,1,Doctorate,Unknown,Less than $40K,Blue,43,6,4,5267,0,0%,0.39258465554022437,0
718984533,Existing Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,29,2,4,7199,1274,18%,0.4593127473349963,0
716982483,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,38,4,2,1438.3,0,0%,0.395199731,1
708681708,Attrited Customer,51,F,2,Unknown,Single,Less than $40K,Blue,43,3,2,3245,0,0%,0.34157319371578565,0
720202008,Existing Customer,47,F,5,Unknown,Single,$40K - $60K,Blue,40,3,4,3888,2517,65%,0.5129709162740782,1
714483033,Existing Customer,45,F,5,Unknown,Married,Unknown,Blue,40,2,2,14728,0,0%,0.7940376046433847,1
711468708,Attrited Customer,38,F,4,High School,Single,$40K - $60K,Blue,31,3,2,1438.3,0,0%,0.5055252904450808,1
821724483,Attrited Customer,48,M,4,Unknown,Single,$40K - $60K,Blue,43,3,2,11272,1744,16%,0.6038351380951843,1
716402508,Existing Customer,49,F,3,Graduate,Unknown,Less than $40K,Blue,36,3,3,2705,1681,62%,0.388101608,0
721189008,Existing Customer,41,M,4,Graduate,Married,$80K - $120K,Blue,27,2,4,12270,0,0%,0.7263837490867715,1
712867983,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,43,1,4,3006,633,21%,0.3697642673514251,1
713814408,Existing Customer,39,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,4,7901,1184,15%,0.3880656122748708,0
716671983,Existing Customer,38,M,0,High School,Single,$80K - $120K,Blue,29,3,2,5983,1885,32%,0.22484833352475067,1
708252108,Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,53,3,2,7362,1907,26%,0.33348300403030684,1
717212958,Existing Customer,55,M,2,Doctorate,Single,$80K - $120K,Blue,36,3,3,3046,2415,79%,0.5479003035669978,0
713048733,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,40,1,1,34516,1871,5%,0.5057887006509901,1
779841483,Attrited Customer,55,F,1,Doctorate,Married,Unknown,Blue,39,3,3,12972,1424,11%,0.5222455590628577,0
710701233,Existing Customer,44,F,5,Graduate,Single,Unknown,Blue,37,1,1,17785,1259,7%,0.6873947315295572,1
718837683,Existing Customer,55,M,2,High School,Single,$120K +,Blue,49,3,4,3029,1505,50%,0.45202182549328196,0
718127958,Existing Customer,58,M,0,Graduate,Divorced,Unknown,Blue,36,2,2,9097,1656,18%,0.25617240524444684,1
718685358,Existing Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,44,1,4,1438.3,0,0%,0.38723556718426405,0
771559158,Existing Customer,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,46,1,3,2375,1163,49%,0.4316391984927127,1
710138883,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,36,2,2,8109,0,0%,0.3868328576738274,0
711197658,Existing Customer,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,43,1,0,2618,2026,77%,0.4689176539052733,0
709045683,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,30,2,1,3549,0,0%,0.4075590011076148,1
708272808,Existing Customer,45,M,5,Graduate,Single,Less than $40K,Blue,36,2,1,2718,1474,54%,0.5101558472913504,0
720292983,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,51,1,2,2230,1796,81%,0.2613567960014399,0
709112508,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,36,3,4,3802,1300,34%,0.39981005125159136,0
712840608,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,43,2,3,2736,993,36%,0.41350014108004374,1
788920308,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,37,2,1,2258,1250,55%,0.4318998125462686,0
718160358,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,39,3,2,1438.3,0,0%,0.3605168242265597,0
719325783,Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,36,2,3,2954,2517,85%,0.2819670358454891,0
712885533,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,31,3,2,11882,1472,12%,0.7782113115066739,1
719268333,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,36,3,4,1438.3,0,0%,0.4776265756171108,0
721004133,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,25,2,2,1438.3,538,37%,0.3687765361001929,1
714103908,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,36,2,2,2778,743,27%,0.500719024,0
771502383,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,42,5,4,2474,1539,62%,0.2958951533718144,0
713014533,Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,43,3,4,5632,1596,28%,0.42895594518698216,0
713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,38,2,4,11025,0,0%,0.5184322880051697,1
711294258,Existing Customer,43,F,1,Graduate,Single,Less than $40K,Blue,38,3,3,2642,2377,90%,0.2489641488407573,0
719954733,Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,28,6,3,30357,1255,4%,0.7442118611885021,0
711561933,Existing Customer,57,F,1,Uneducated,Divorced,Less than $40K,Blue,47,6,1,2201,1420,65%,0.27598319226293266,0
826077033,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,42,0,4,2002,0,0%,0.33286219125408056,0
711555483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,36,3,2,8777,2517,29%,0.4380983700541533,0
715194183,Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,36,3,4,2575,411,16%,0.28793038540719407,1
716929233,Existing Customer,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,24,3,4,5182,1607,31%,0.49382851512869863,0
709014558,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,42,3,2,3783,0,0%,0.4058219552058186,0
710636208,Existing Customer,51,M,3,Uneducated,Married,$120K +,Blue,40,5,3,34516,0,0%,0.5862525766130033,1
815525508,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,41,1,4,1515,0,0%,0.3918876065293935,1
718746933,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,47,3,4,2865,2022,71%,0.5398412538054094,1
715686183,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,34,2,1,2711,0,0%,0.532544749,1
741778458,Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,47,2,3,2341,1550,66%,0.24348475624373953,0
801056358,Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,45,1,3,13287,1864,14%,0.5765338956210737,1
709486158,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,20,1,3,1438.3,0,0%,0.45823889191952344,1
713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,33,3,4,1639,0,0%,0.44292945543705137,0
803342358,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,49,1,4,5668,2517,44%,0.4303787491678901,1
780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,41,4,4,24542,2354,10%,0.3912904129213216,0
788646858,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,29,3,1,1959,1268,65%,0.5151953010702299,1
711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,37,2,4,1838,0,0%,0.222127264,1
708584208,Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,36,2,4,3111,2517,81%,0.33927134086784055,1
789097833,Existing Customer,39,F,0,High School,Single,Less than $40K,Blue,27,3,3,3927,720,18%,0.2066018063012414,1
709443633,Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,26,1,1,4345,838,19%,0.3161812673718208,0
767280633,Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,39,2,2,3003,1454,48%,0.34799320655381283,0
713096583,Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,36,3,2,1438.3,544,38%,0.23776218945096214,0
721033908,Existing Customer,58,M,1,Uneducated,Single,$60K - $80K,Blue,46,3,1,2541,1053,41%,0.3351368383682832,1
756025233,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,36,3,2,2422,1014,42%,0.47833035367526067,0
711977508,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,43,2,4,1440,1211,84%,0.20833205817403216,0
772076208,Existing Customer,58,M,4,College,Single,$80K - $120K,Blue,47,3,0,26108,1146,4%,0.812165449,0
710666583,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,2,4,2516,2312,92%,0.2041475557828796,1
712369308,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,35,3,2,3646,1047,29%,0.692329559,1
794784633,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,55,1,2,2214,2123,96%,0.23645216249149767,1
716437533,Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,43,3,3,11862,0,0%,0.7536595083554053,1
715109508,Existing Customer,44,F,3,College,Married,Unknown,Blue,36,1,4,8729,1427,16%,0.5708886072554769,1
795392433,Existing Customer,35,F,2,Uneducated,Single,Unknown,Blue,29,1,1,2423,0,0%,0.27294844466656043,0
712721358,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,36,3,2,4073,2517,62%,0.4262454621585326,1
720118908,Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,36,2,4,9916,0,0%,0.46827437182432735,1
799486158,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,29,2,4,1438.3,949,66%,0.2642793317092543,0
718980633,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,36,3,3,6452,1151,18%,0.4650777113873992,1
717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,45,3,1,1952,1411,72%,0.4709278116058767,1
709546608,Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,36,5,4,1438.3,647,45%,0.42843956724234367,0
823624158,Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,49,2,2,4500,0,0%,0.4490213497891358,1
771688983,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,41,1,2,2252,1811,80%,0.33311375975055635,0
708701358,Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,36,2,3,2370,2031,86%,0.27514138833506707,0
712048008,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,44,2,2,2610,1988,76%,0.5020635553754864,0
710712783,Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,41,3,3,2294,1787,78%,0.4660923074443132,0
716626008,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,36,3,4,5062,1659,33%,0.33076098931420067,0
718284408,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,30,2,2,2415,1452,60%,0.46576822816104013,1
717414933,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,45,3,3,2918,2049,70%,0.24355836986200502,1
713032233,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,36,1,4,2708,2271,84%,0.32336053016139976,0
714234858,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,36,1,4,3666,1739,47%,0.5103254424626142,1
714818058,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,30,3,1,1438.3,0,0%,0.5018332333922128,1
708731658,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,41,3,4,1438.3,0,0%,0.23977354374093787,0
708706833,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,36,3,3,2809,0,0%,0.3517920628036992,0
780100533,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,31,2,4,26303,2376,9%,0.7355096986251068,1
711712983,Existing Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,46,2,3,15982,0,0%,0.6554619953742598,0
712549758,Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,25,2,1,25060,0,0%,0.7585779041837821,1
713348433,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,29,3,2,1545,751,49%,0.5211849104506836,1
820599333,Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,38,2,2,1438.3,604,42%,0.5731127870385424,1
787261008,Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,37,3,4,4112,1128,27%,0.36735775873688703,0
778343958,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,27,3,0,1451,0,0%,0.45802806431826304,0
788407833,Existing Customer,49,F,4,Graduate,Single,Unknown,Blue,42,3,2,16424,1368,8%,0.7387143949094781,1
760807608,Existing Customer,48,F,4,Uneducated,Married,Less than $40K,Blue,41,3,4,2340,1680,72%,0.5327679204996831,1
771108933,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,34,3,4,1926,879,46%,0.5475057365568251,0
715954158,Attrited Customer,48,M,3,Post-Graduate,Married,$40K - $60K,Blue,36,2,4,2954,931,32%,0.5484667083815555,1
715499058,Attrited Customer,36,F,2,High School,Married,$40K - $60K,Blue,36,3,2,1848,0,0%,0.43707862525291363,1
717995958,Existing Customer,47,F,3,Unknown,Married,Unknown,Blue,38,1,4,1634,1463,90%,0.4657325513305358,0
718736883,Existing Customer,49,F,3,Uneducated,Single,Less than $40K,Blue,36,1,4,4328,2058,48%,0.41064966145122955,1
721045608,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,32,3,3,2943,2131,72%,0.5484152051379452,0
715215108,Existing Customer,54,F,2,Unknown,Married,Less than $40K,Blue,46,3,3,2611,1573,60%,0.3831965916742467,0
795823383,Existing Customer,43,F,4,Graduate,Single,Less than $40K,Blue,37,1,3,2419,0,0%,0.4869772273074628,0
718338708,Existing Customer,49,F,1,Graduate,Married,$40K - $60K,Blue,38,2,2,5481,0,0%,0.3655716743438203,0
713588958,Existing Customer,40,F,4,Unknown,Single,Less than $40K,Blue,25,1,1,2129,1507,71%,0.4236402402521796,1
710120358,Existing Customer,40,M,3,Unknown,Married,$60K - $80K,Blue,27,2,4,9026,2312,26%,0.6216576602405132,1
809582058,Existing Customer,48,M,2,Unknown,Unknown,$40K - $60K,Blue,43,2,2,1761,1249,71%,0.3865921811831535,1
709199358,Attrited Customer,60,M,1,Uneducated,Married,Less than $40K,Blue,36,3,4,3316,0,0%,0.17170302056859532,1
821889858,Attrited Customer,50,F,1,Doctorate,Single,Unknown,Blue,46,4,3,1970,1477,75%,0.510994567,0
815324433,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,41,3,1,1438.3,0,0%,0.6028504484393242,0
793656633,Existing Customer,35,F,3,Uneducated,Married,Unknown,Blue,29,3,1,2278,1303,57%,0.3856262652325035,0
713246208,Existing Customer,65,M,1,Unknown,Single,$40K - $60K,Blue,56,2,4,13364,1318,10%,0.4862517006225042,1
711493158,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,36,2,2,2801,2467,88%,0.43711183378386875,0
721163133,Existing Customer,44,M,2,Graduate,Single,Unknown,Blue,36,3,1,28292,0,0%,0.5050819996937934,0
826417233,Existing Customer,35,F,4,College,Married,Less than $40K,Blue,31,3,4,2933,1011,35%,0.5909476229446685,0
711619608,Existing Customer,45,M,3,Graduate,Married,$80K - $120K,Blue,36,3,2,21630,0,0%,0.7670579244488235,0
712244733,Existing Customer,56,F,1,Unknown,Married,Less than $40K,Blue,45,1,2,3132,2230,71%,0.283523586,0
709638783,Existing Customer,50,F,1,High School,Married,$40K - $60K,Blue,43,3,4,2961,2048,69%,0.41724829350793247,1
720296808,Attrited Customer,52,F,3,Graduate,Married,Unknown,Blue,39,3,2,4173,1771,42%,0.3945397030740872,0
718926258,Existing Customer,37,F,1,High School,Single,Unknown,Blue,28,3,2,2458,642,26%,0.26723109591767563,0
714706083,Existing Customer,44,M,2,College,Married,$60K - $80K,Blue,36,3,4,12229,997,8%,0.7686693467679167,1
721473783,Existing Customer,35,F,3,Graduate,Married,Less than $40K,Blue,21,1,1,2272,604,27%,0.4373158656585844,0
712230408,Existing Customer,42,M,4,Uneducated,Married,$120K +,Blue,37,2,4,6953,1445,21%,0.5274654139791052,0
716186883,Existing Customer,48,F,4,College,Married,$40K - $60K,Blue,37,6,2,1792,933,52%,0.6168079806960306,0
715204083,Existing Customer,47,F,4,Doctorate,Single,Less than $40K,Blue,36,2,2,2765,901,33%,0.5612820254749675,0
709283358,Attrited Customer,43,F,4,Unknown,Married,Less than $40K,Blue,29,2,3,2895,0,0%,0.5739793729481993,0
817887408,Existing Customer,39,F,1,Uneducated,Single,Less than $40K,Blue,34,1,4,6904,1148,17%,0.1817303966044589,0
789481233,Attrited Customer,39,M,2,High School,Married,$40K - $60K,Blue,30,3,3,2220,0,0%,0.4347435705879018,0
718184883,Existing Customer,48,F,3,High School,Married,Less than $40K,Blue,34,2,2,1495,0,0%,0.4834837217603922,1
821157183,Existing Customer,42,F,5,Unknown,Married,Less than $40K,Blue,37,2,3,2541,1398,55%,0.6439006393680142,1
